Version,3.0.0,,,,,,,,,
setCompID,setID,setType,partID,label,enumeration,status,firstReleased,lastUpdated,changes,notes
siteTypeSet_swgTrck,siteTypeSet,mmaSets,swgTrck,Sewage truck,15,active,1.0.0,2.0.0,,
siteTypeSet_wwtpInd,siteTypeSet,mmaSets,wwtpInd,Industrial wastewater treatment plant,16,active,1.0.0,2.0.0,,
siteTypeSet_wwtpMuC,siteTypeSet,mmaSets,wwtpMuC,Municipal wastewater treatment plant for combined sewage,17,active,1.0.0,2.0.0,,
siteTypeSet_wwtpMuS,siteTypeSet,mmaSets,wwtpMuS,Municipal wastewater treatment plant for sanitary sewage only,18,active,1.0.0,2.0.0,,
siteTypeSet_wwtp,siteTypeSet,mmaSets,wwtp,Wastewater treatment plant,19,active,1.0.0,2.0.0,,
siteTypeSet_upstream,siteTypeSet,mmaSets,upstream,Upstream sites,20,active,1.0.0,2.0.0,,
siteTypeSet_wwtpBack,siteTypeSet,mmaSets,wwtpBack,Back-up wastewater treatment site,21,active,1.0.0,2.0.0,,
siteTypeSet_bow,siteTypeSet,mmaSets,bow,Body of water,22,active,2.3.0,2.3.0,,
siteTypeSet_opWa,siteTypeSet,mmaSets,opWa,Surface water,23,active,2.3.0,2.3.0,,
siteTypeSet_str,siteTypeSet,mmaSets,str,Stream,24,active,2.3.0,2.3.0,,
siteTypeSet_canal,siteTypeSet,mmaSets,canal,Canal,25,active,2.3.0,2.3.0,,
siteTypeSet_res,siteTypeSet,mmaSets,res,Reservoir,26,active,2.3.0,2.3.0,,
siteTypeSet_grWa,siteTypeSet,mmaSets,grWa,Ground water,27,active,2.3.0,2.3.0,,
siteTypeSet_well,siteTypeSet,mmaSets,well,Well,28,active,2.3.0,2.3.0,,
siteTypeSet_spr,siteTypeSet,mmaSets,spr,Spring,29,active,2.3.0,2.3.0,,
siteTypeSet_pluDra,siteTypeSet,mmaSets,pluDra,Plumbing drain,30,active,2.3.0,2.3.0,,
siteTypeSet_drain,siteTypeSet,mmaSets,drain,Sewer (drain),31,active,2.3.0,2.3.0,,
siteTypeSet_latrine,siteTypeSet,mmaSets,latrine,Latrine,32,active,2.3.0,2.3.0,,
siteTypeSet_cesspit,siteTypeSet,mmaSets,cesspit,Cesspit,33,active,2.3.0,2.3.0,,
siteTypeSet_compToi,siteTypeSet,mmaSets,compToi,Composting toilet,34,active,2.3.0,2.3.0,,
siteTypeSet_triturator,siteTypeSet,mmaSets,triturator,Wastewater Triturator,35,active,2.3.0,2.3.0,,
siteTypeSet_aerTank,siteTypeSet,mmaSets,aerTank,Aeration tank,36,active,3.0.0,3.0.0,,
siteTypeSet_communitor,siteTypeSet,mmaSets,communitor,Communitor,37,active,3.0.0,3.0.0,,
siteTypeSet_gritCham,siteTypeSet,mmaSets,gritCham,Grit chamber,38,active,3.0.0,3.0.0,,
siteTypeSet_infPump,siteTypeSet,mmaSets,infPump,Influent pump station,39,active,3.0.0,3.0.0,,
siteTypeSet_primClar,siteTypeSet,mmaSets,primClar,Primary clarifer,40,active,3.0.0,3.0.0,,
siteTypeSet_secClar,siteTypeSet,mmaSets,secClar,Secondary clarifer,41,active,3.0.0,3.0.0,,
siteTypeSet_sDryer,siteTypeSet,mmaSets,sDryer,Sludge dryer,42,active,3.0.0,3.0.0,,
siteTypeSet_barScreen,siteTypeSet,mmaSets,barScreen,Bar screen,43,active,3.0.0,3.0.0,,
siteTypeSet_ocu,siteTypeSet,mmaSets,ocu,Odour Control Unit,44,active,3.0.0,3.0.0,,
solidSeparationSet_cent,solidSeparationSet,mmaSets,cent,Centrifugation,1,active,2.0.0,2.0.0,,
solidSeparationSet_filt,solidSeparationSet,mmaSets,filt,Filtration,2,active,2.0.0,2.0.0,,
solidSeparationSet_graSet,solidSeparationSet,mmaSets,graSet,Gravity settling,3,active,2.0.0,2.0.0,,
solidSeparationSet_noSep,solidSeparationSet,mmaSets,noSep,No Seperation or Concentration,4,active,2.2.0,2.2.0,,
specHumidUnitSet_ratio,specHumidUnitSet,unitSets,ratio,Ratio,1,active,2.0.0,2.0.0,,
specHumidUnitSet_hUn,specHumidUnitSet,unitSets,hUn,See Header for Unit,2,active,3.0.0,3.0.0,,
speedUnitSet_xg,speedUnitSet,unitSets,xg,Relative Centrifugal Force (RCF) or x g units,1,active,2.2.0,2.2.0,,
speedUnitSet_rpm,speedUnitSet,unitSets,rpm,Revolutions per minute (RPM),2,active,2.2.0,2.2.0,,
speedUnitSet_mps,speedUnitSet,unitSets,mps,Metres per second,3,active,2.2.0,3.0.0,"part ID changed from ""ms"" to ""mps""",
speedUnitSet_hUn,speedUnitSet,unitSets,hUn,See Header for Unit,4,active,3.0.0,3.0.0,,
spikeMatSet_clari,spikeMatSet,mmaSets,clari,Clarified sample,1,active,1.0.0,2.0.0,,
spikeMatSet_samConc,spikeMatSet,mmaSets,samConc,Sample concentrate,2,active,1.0.0,3.0.0,partID changed/updated,
spikeMatSet_deso,spikeMatSet,mmaSets,deso,Dewatered solids,3,active,1.0.0,2.0.0,,
spikeMatSet_lysi,spikeMatSet,mmaSets,lysi,Lysis buffer,4,active,2.0.0,2.0.0,,
spikeMatSet_raws,spikeMatSet,mmaSets,raws,Raw wastewater,5,active,1.0.0,2.0.0,,
spikeMatSet_rppw,spikeMatSet,mmaSets,rppw,Raw post-pasteurized wastewater,6,active,1.0.0,2.0.0,,
spikeTargetSet_bcovCul,spikeTargetSet,mmaSets,bcovCul,bcov culture spike target,1,active,2.0.0,2.0.0,,
spikeTargetSet_bcovVac,spikeTargetSet,mmaSets,bcovVac,bcov vaccine spike target,2,active,2.0.0,2.0.0,,
spikeTargetSet_brsvCul,spikeTargetSet,mmaSets,brsvCul,brsv culture spike target,3,active,2.0.0,2.0.0,,
spikeTargetSet_brsvVac,spikeTargetSet,mmaSets,brsvVac,brsv vaccine spike target,4,active,2.0.0,2.0.0,,
spikeTargetSet_heatInacSARS,spikeTargetSet,mmaSets,heatInacSARS,Heat inactivated sars-cov-2 virus spike target,5,active,2.0.0,2.0.0,,
spikeTargetSet_hepGRnaMat,spikeTargetSet,mmaSets,hepGRnaMat,hep g armored rna spike target,6,active,2.0.0,2.0.0,,
spikeTargetSet_ms2ColMat,spikeTargetSet,mmaSets,ms2ColMat,ms2 coliphage spike target,7,active,2.0.0,2.0.0,,
spikeTargetSet_muCoMat,spikeTargetSet,mmaSets,muCoMat,murine coronavirus spike target,8,active,2.0.0,2.0.0,,
spikeTargetSet_oc43Mat,spikeTargetSet,mmaSets,oc43Mat,oc43 spike target,9,active,2.0.0,2.0.0,,
spikeTargetSet_phi6Mat,spikeTargetSet,mmaSets,phi6Mat,phi6 spike target,10,active,2.0.0,2.0.0,,
spikeTargetSet_puroMat,spikeTargetSet,mmaSets,puroMat,Puro virus spike target,11,active,2.0.0,2.0.0,,
spikeTargetSet_vsv,spikeTargetSet,mmaSets,vsv,Vesicular stomatitis virus (VSV) target,12,active,2.0.0,2.0.0,,
spikeTargetSet_bcovGen,spikeTargetSet,mmaSets,bcovGen,bcov spike target (unspecified),13,active,2.2.0,2.2.0,,
spikeTargetSet_mhvSpike,spikeTargetSet,mmaSets,mhvSpike,murine hepatitis virus (MHV) spike target,14,active,2.2.0,2.2.0,,
spikeTargetSet_parapoxSpike,spikeTargetSet,mmaSets,parapoxSpike,Parapoxvirus Orf Virus Spike Target,15,active,2.2.0,2.2.0,,
statusSet_active,statusSet,mmaSets,active,Active,1,active,2.0.0,2.0.0,,
statusSet_development,statusSet,mmaSets,development,Development,2,active,2.0.0,2.0.0,,
statusSet_depreciated,statusSet,mmaSets,depreciated,Depreciated,3,active,2.0.0,2.0.0,,
stdConcentrationUnitSet_mgL,stdConcentrationUnitSet,unitSets,mgL,Milligrams per litre,1,active,2.0.0,2.0.0,,
stdConcentrationUnitSet_ppm,stdConcentrationUnitSet,unitSets,ppm,parts per million,2,active,2.0.0,2.0.0,,
stdConcentrationUnitSet_pps,stdConcentrationUnitSet,unitSets,pps,Percent primary sludge,3,active,2.0.0,2.0.0,,
stdConcentrationUnitSet_uL,stdConcentrationUnitSet,unitSets,uL,Micro-litres,4,active,2.2.0,2.2.0,,
stdConcentrationUnitSet_nM,stdConcentrationUnitSet,unitSets,nM,Nano-molar,5,active,2.2.0,2.2.0,,
stdConcentrationUnitSet_ugmg,stdConcentrationUnitSet,unitSets,ugmg,Micrograms per milligram,6,active,2.2.0,2.2.0,,
stdConcentrationUnitSet_kgm3,stdConcentrationUnitSet,unitSets,kgm3,Kilogram per cubic meter,7,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_perc,stdConcentrationUnitSet,unitSets,perc,Percent,8,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_gNgTS,stdConcentrationUnitSet,unitSets,gNgTS,Nitrogen per total solids,9,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_gPergTS,stdConcentrationUnitSet,unitSets,gPergTS,Grams per total solids,10,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_gPO43gTS,stdConcentrationUnitSet,unitSets,gPO43gTS,Orthophosphate per total solids,11,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_gPO4PgTS,stdConcentrationUnitSet,unitSets,gPO4PgTS,Orthophosphate as phosphorus per total solids,12,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_mgLCaCO3,stdConcentrationUnitSet,unitSets,mgLCaCO3,Milligram per liter of calcium carbonate,13,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_mgPO43L,stdConcentrationUnitSet,unitSets,mgPO43L,Milligrams orthophosphate per liter,14,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_mgPO4PL,stdConcentrationUnitSet,unitSets,mgPO4PL,Milligrams orthophosphate as phosphorus per liter,15,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_ngL,stdConcentrationUnitSet,unitSets,ngL,Nanograms per liter,16,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_ugG,stdConcentrationUnitSet,unitSets,ugG,Micrograms per gram,17,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_ugL,stdConcentrationUnitSet,unitSets,ugL,Micrograms per litre,18,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_gkg,stdConcentrationUnitSet,unitSets,gkg,Gram per kilogram,19,active,3.0.0,3.0.0,,
stdConcentrationUnitSet_hUn,stdConcentrationUnitSet,unitSets,hUn,See Header for Unit,20,active,3.0.0,3.0.0,,
stdCurveSet_serDil,stdCurveSet,mmaSets,serDil,serial dillution,1,active,2.0.0,2.0.0,,
stoMedSet_none,stoMedSet,mmaSets,none,No sample storage medium used,1,active,2.3.0,2.3.0,,
stoMedSet_cbtm,stoMedSet,mmaSets,cbtm,Cary-Blair Transport Medium,2,active,2.3.0,2.3.0,,
stoMedSet_rnaLater,stoMedSet,mmaSets,rnaLater,RNAlater,3,active,2.3.0,2.3.0,,
stoMedSet_trisEDTA,stoMedSet,mmaSets,trisEDTA,TE Buffer (Tris-EDTA),4,active,2.3.0,2.3.0,,
stoMedSet_vtm,stoMedSet,mmaSets,vtm,Viral Transport Medium (VTM),5,active,2.3.0,2.3.0,,
stoMedSet_pbs,stoMedSet,mmaSets,pbs,Phosphate Buffered Saline (PBS),6,active,2.3.0,2.3.0,,
stoMedSet_smgm,stoMedSet,mmaSets,smgm,Skim Milk–Glycerol Medium,7,active,2.3.0,2.3.0,,
stoMedSet_atm,stoMedSet,mmaSets,atm,Amies Transport Medium,8,active,2.3.0,2.3.0,,
stoMedSet_spg,stoMedSet,mmaSets,spg,Sucrose Phosphate Glutamate (SPG) Buffer,9,active,2.3.0,2.3.0,,
stoMedSet_dnaRNAshield,stoMedSet,mmaSets,dnaRNAshield,DNA/RNA Shield,10,active,2.3.0,2.3.0,,
stoMedSet_bpw,stoMedSet,mmaSets,bpw,Buffered Peptone Water,11,active,2.3.0,2.3.0,,
stoMedSet_lrs,stoMedSet,mmaSets,lrs,Lactated Ringer’s Solution,12,active,2.3.0,2.3.0,,
stoMedSet_sts,stoMedSet,mmaSets,sts,Sodium Thiosulfate Solution,13,active,2.3.0,2.3.0,,
stoMedSet_gt,stoMedSet,mmaSets,gt,Guanidine Thiocyanate,14,active,2.3.0,2.3.0,,
stoMedSet_pwWg,stoMedSet,mmaSets,pwWg,Peptone Water with Glycerol,15,active,2.3.0,2.3.0,,
stoMedSet_hbss,stoMedSet,mmaSets,hbss,Hank's Balanced Salt Solution (HBSS),16,active,2.3.0,2.3.0,,
stoMedSet_glycerol10,stoMedSet,mmaSets,glycerol10,10% Glycerol Solution,17,active,2.3.0,2.3.0,,
stoMedSet_sDWwST,stoMedSet,mmaSets,sDWwST,Sterile Distilled Water with Sodium Thiosulfate,18,active,2.3.0,2.3.0,,
stoMedSet_tsb,stoMedSet,mmaSets,tsb,Tryptic Soy Broth (TSB),19,active,2.3.0,2.3.0,,
stoMedSet_utm,stoMedSet,mmaSets,utm,Universal Transport Medium (UTM),20,active,2.3.0,2.3.0,,
surfaceCompartmentSet_surf,surfaceCompartmentSet,compartmentSets,surf,Surface compartment,1,active,2.0.0,2.0.0,,
surfaceWaterCompartmentSet_surf,surfaceWaterCompartmentSet,compartmentSets,surf,Surface compartment,1,active,2.0.0,2.0.0,,
surfaceWaterCompartmentSet_wat,surfaceWaterCompartmentSet,compartmentSets,wat,Water compartment,2,active,2.0.0,2.0.0,,
survAlertSet_targSurv,survAlertSet,mmaSets,targSurv,Targetted surveillance initiated,1,active,3.0.0,3.0.0,,
survAlertSet_incSurv,survAlertSet,mmaSets,incSurv,Increased surveillance,2,active,3.0.0,3.0.0,,
survAlertSet_routSurv,survAlertSet,mmaSets,routSurv,Routine surveillance,3,active,3.0.0,3.0.0,,
survAlertSet_decSurv,survAlertSet,mmaSets,decSurv,Decreased surveillance,4,active,3.0.0,3.0.0,,
survLevelSet_builLev,survLevelSet,mmaSets,builLev,Building-level Surveillance,1,active,2.3.0,2.3.0,,
survLevelSet_instituLev,survLevelSet,mmaSets,instituLev,Institution-level Surveillance,2,active,2.3.0,2.3.0,,
survLevelSet_communitLev,survLevelSet,mmaSets,communitLev,Community-level Surveillance,3,active,2.3.0,2.3.0,,
survLevelSet_multiComLev,survLevelSet,mmaSets,multiComLev,Multi-Community-level Surveillance,4,active,2.3.0,2.3.0,,
tableSet_fK,tableSet,mmaSets,fK,Foreign key,1,active,2.0.0,2.0.0,,
tableSet_header,tableSet,mmaSets,header,Header,2,active,2.0.0,2.0.0,,
tableSet_input,tableSet,mmaSets,input,Input,3,active,2.0.0,2.0.0,,
tableSet_pK,tableSet,mmaSets,pK,Primary key,4,active,2.0.0,2.0.0,,
tableSet_cK,tableSet,mmaSets,cK,Composite Key,5,active,3.0.0,3.0.0,,
temperatureUnitSet_cel,temperatureUnitSet,unitSets,cel,Degrees Celcius,1,active,2.0.0,2.0.0,,
temperatureUnitSet_fah,temperatureUnitSet,unitSets,fah,Degree Fahrenheit,2,active,3.0.0,3.0.0,,
temperatureUnitSet_hUn,temperatureUnitSet,unitSets,hUn,See Header for Unit,3,active,3.0.0,3.0.0,,
templateSheetSet_addresses,templateSheetSet,dictSets,addresses,Address table,1,active,2.0.0,2.0.0,,
templateSheetSet_contacts,templateSheetSet,dictSets,contacts,Contact table,2,active,2.0.0,2.0.0,,
templateSheetSet_datasets,templateSheetSet,dictSets,datasets,Dataset table,3,active,2.0.0,2.0.0,,
templateSheetSet_instruments,templateSheetSet,dictSets,instruments,Instrument table,4,active,2.0.0,2.0.0,,
templateSheetSet_languages,templateSheetSet,dictSets,languages,Language Look-up table,5,active,2.0.0,2.0.0,,
templateSheetSet_measures,templateSheetSet,dictSets,measures,Measure report table,6,active,2.0.0,2.0.0,,
templateSheetSet_measureSets,templateSheetSet,dictSets,measureSets,Measure set report table,7,active,2.0.0,2.0.0,,
templateSheetSet_organizations,templateSheetSet,dictSets,organizations,Organization table,8,active,2.0.0,2.0.0,,
templateSheetSet_parts,templateSheetSet,dictSets,parts,Parts Look-up table,9,active,2.0.0,2.0.0,,
templateSheetSet_polygons,templateSheetSet,dictSets,polygons,Polygon table,10,active,2.0.0,2.0.0,,
templateSheetSet_protocolRelationships,templateSheetSet,dictSets,protocolRelationships,Protocol relationships table,11,active,2.0.0,2.0.0,,
templateSheetSet_protocols,templateSheetSet,dictSets,protocols,Protocols table,12,active,2.0.0,2.0.0,,
templateSheetSet_protocolSteps,templateSheetSet,dictSets,protocolSteps,Protocol steps table,13,active,2.0.0,2.0.0,,
templateSheetSet_qualityReports,templateSheetSet,dictSets,qualityReports,Quality reports table,14,active,2.0.0,2.0.0,,
templateSheetSet_sampleRelationships,templateSheetSet,dictSets,sampleRelationships,Sample relationships table,15,active,2.0.0,2.0.0,,
templateSheetSet_samples,templateSheetSet,dictSets,samples,Sample report table,16,active,2.0.0,2.0.0,,
templateSheetSet_sets,templateSheetSet,dictSets,sets,Sets look-up table,17,active,2.0.0,2.0.0,,
templateSheetSet_sites,templateSheetSet,dictSets,sites,Sites table,18,active,2.0.0,2.0.0,,
templateSheetSet_lists,templateSheetSet,dictSets,lists,List worksheet,19,active,2.0.0,2.0.0,,
tempSet_dna,tempSet,mmaSets,dna,DNA Template,1,active,2.2.0,2.2.0,,
tempSet_rna,tempSet,mmaSets,rna,RNA Template,2,active,2.2.0,2.2.0,,
threatDesSet_voc,threatDesSet,mmaSets,voc,Variant of concern,1,active,3.0.0,3.0.0,,
threatDesSet_voi,threatDesSet,mmaSets,voi,Variant of interest,2,active,3.0.0,3.0.0,,
threatDesSet_vum,threatDesSet,mmaSets,vum,variant under monitoring,3,active,3.0.0,3.0.0,,
threatDesSet_dev,threatDesSet,mmaSets,dev,De-escalated variant,4,active,3.0.0,3.0.0,,
timeUnitSet_days,timeUnitSet,unitSets,days,Days,1,active,2.0.0,2.0.0,,
timeUnitSet_months,timeUnitSet,unitSets,months,Months,2,active,2.0.0,2.0.0,,
timeUnitSet_years,timeUnitSet,unitSets,years,Years,3,active,2.0.0,2.0.0,,
timeUnitSet_hours,timeUnitSet,unitSets,hours,Hours,4,active,2.0.0,2.0.0,,
timeUnitSet_minutes,timeUnitSet,unitSets,minutes,Minutes,5,active,2.0.0,2.0.0,,
timeUnitSet_seconds,timeUnitSet,unitSets,seconds,Seconds,6,active,2.2.0,2.2.0,,
timeUnitSet_weeks,timeUnitSet,unitSets,weeks,Weeks,7,active,2.3.0,2.3.0,,
timeUnitSet_hUn,timeUnitSet,unitSets,hUn,See Header for Unit,8,active,3.0.0,3.0.0,,
turbidityUnitSet_ntu,turbidityUnitSet,unitSets,ntu,Nephelometric turbidity unit,1,active,2.0.0,2.0.0,,
turbidityUnitSet_fnu,turbidityUnitSet,unitSets,fnu,Formazin nephelometric unit,2,active,3.0.0,3.0.0,,
turbidityUnitSet_hUn,turbidityUnitSet,unitSets,hUn,See Header for Unit,3,active,3.0.0,3.0.0,,
unitlessUnitSet_unitless,unitlessUnitSet,unitSets,unitless,Unitless measure,1,active,2.0.0,2.0.0,,
unitlessUnitSet_hUn,unitlessUnitSet,unitSets,hUn,See Header for Unit,2,active,3.0.0,3.0.0,,
valTreatSet_raw,valTreatSet,mmaSets,raw,Raw data,1,active,3.0.0,3.0.0,,
valTreatSet_derived,valTreatSet,mmaSets,derived,Derived data,2,active,3.0.0,3.0.0,,
valTreatSet_estimate,valTreatSet,mmaSets,estimate,Estimated data,3,active,3.0.0,3.0.0,,
valTreatSet_predicted,valTreatSet,mmaSets,predicted,Predicted data,4,active,3.0.0,3.0.0,,
volumeUnitSet_kl,volumeUnitSet,unitSets,kl,Kilolitres,1,active,2.0.0,2.0.0,,
volumeUnitSet_l,volumeUnitSet,unitSets,l,Litres,2,active,2.0.0,2.0.0,,
volumeUnitSet_ml,volumeUnitSet,unitSets,ml,Millilitres,3,active,2.0.0,2.0.0,,
volumeUnitSet_mm,volumeUnitSet,unitSets,mm,Millimetres,4,active,2.0.0,2.0.0,,
volumeUnitSet_pp,volumeUnitSet,unitSets,pp,Percent positive,5,active,2.0.0,2.0.0,,
volumeUnitSet_subVar,volumeUnitSet,unitSets,subVar,Sub-variant or lineage,6,active,2.0.0,2.0.0,,
volumeUnitSet_grams,volumeUnitSet,unitSets,grams,Grams,7,active,2.0.0,2.0.0,,
volumeUnitSet_varFreq,volumeUnitSet,unitSets,varFreq,Frequency of variants detected,8,active,2.0.0,2.0.0,,
volumeUnitSet_uL,volumeUnitSet,unitSets,uL,Micro-litres,9,active,2.0.0,2.0.0,,
volumeUnitSet_hUn,volumeUnitSet,unitSets,hUn,See Header for Unit,10,active,3.0.0,3.0.0,,
waterCompartmentSet_wat,waterCompartmentSet,compartmentSets,wat,Water compartment,1,active,2.0.0,2.0.0,,
weathSet_cloudy,weathSet,mmaSets,cloudy,Cloudy,1,active,2.0.0,2.0.0,,
weathSet_foggy,weathSet,mmaSets,foggy,Foggy,2,active,2.0.0,2.0.0,,
weathSet_rainy,weathSet,mmaSets,rainy,Rainy,3,active,2.0.0,2.0.0,,
weathSet_snowy,weathSet,mmaSets,snowy,Snowy,4,active,2.0.0,2.0.0,,
weathSet_sunny,weathSet,mmaSets,sunny,Sunny,5,active,2.0.0,2.0.0,,
weathSet_noRain,weathSet,mmaSets,noRain,No rain,6,active,2.2.0,2.2.0,,
weathSet_stormy,weathSet,mmaSets,stormy,Stormy Weather,7,active,2.3.0,2.3.0,,
wideCompartmentSet_air,wideCompartmentSet,compartmentSets,air,Air compartment,1,active,2.2.0,2.2.0,,
wideCompartmentSet_surf,wideCompartmentSet,compartmentSets,surf,Surface compartment,2,active,2.2.0,2.2.0,,
wideCompartmentSet_wat,wideCompartmentSet,compartmentSets,wat,Water compartment,3,active,2.2.0,2.2.0,,
wideCompartmentSet_hCo,wideCompartmentSet,compartmentSets,hCo,See Header for Compartment,4,active,2.2.0,2.2.0,,
wideCompartmentSet_naCompartment,wideCompartmentSet,compartmentSets,naCompartment,Compartment not applicable,5,active,2.2.0,2.2.0,,
wideFractionSet_liq,wideFractionSet,mmaSets,liq,Liquid fraction,1,active,2.2.0,2.2.0,,
wideFractionSet_mix,wideFractionSet,mmaSets,mix,Mixed/homogenized sample,2,active,2.2.0,2.2.0,,
wideFractionSet_sol,wideFractionSet,mmaSets,sol,Solid fraction (general),3,active,2.2.0,2.2.0,,
wideFractionSet_NA,wideFractionSet,mmaSets,NA,Not applicable,4,active,2.2.0,2.2.0,,
wideFractionSet_hFr,wideFractionSet,mmaSets,hFr,See Header for Fraction Analyzed,5,active,2.2.0,2.2.0,,
wideFractionSet_solWet,wideFractionSet,mmaSets,solWet,Solid fraction (Wet),6,active,2.3.0,2.3.0,,
wideFractionSet_solDry,wideFractionSet,mmaSets,solDry,Solid Fraction (Dry),7,active,2.3.0,2.3.0,,
wideFractionSet_mul,wideFractionSet,mmaSets,mul,Multiple fraction,8,active,3.0.0,3.0.0,,
wideFractionSet_nr,wideFractionSet,mmaSets,nr,Not reported,9,active,3.0.0,3.0.0,,
wideSpecimenSet_pop,wideSpecimenSet,specimenSets,pop,Population,1,active,2.2.0,2.2.0,,
wideSpecimenSet_sa,wideSpecimenSet,specimenSets,sa,Sample,2,active,2.2.0,2.2.0,,
wideSpecimenSet_sit,wideSpecimenSet,specimenSets,sit,Site,3,active,2.2.0,2.2.0,,
wideSpecimenSet_naSpecimen,wideSpecimenSet,specimenSets,naSpecimen,Specimen not applicable,4,active,2.2.0,2.2.0,,
wideSpecimenSet_hSp,wideSpecimenSet,specimenSets,hSp,See Header for Specimen,5,active,2.2.0,2.2.0,,
wideSpecimenSet_poly,wideSpecimenSet,specimenSets,poly,Polygon,6,active,3.0.0,3.0.0,,
windSpeedUnitSet_mps,windSpeedUnitSet,unitSets,mps,Metres per second,1,active,2.0.0,3.0.0,"part ID changed from ""ms"" to ""mps""",
windSpeedUnitSet_hUn,windSpeedUnitSet,unitSets,hUn,See Header for Unit,2,active,3.0.0,3.0.0,,
siteLevelSet_countLevel,siteLevelSet,mmaSets,countLevel,Country-level Aggregation at Site,1,active,3.0.0,3.0.0,,
siteLevelSet_provLevel,siteLevelSet,mmaSets,provLevel,Province-level Aggregation at Site,2,active,3.0.0,3.0.0,,
siteLevelSet_aRegLevel,siteLevelSet,mmaSets,aRegLevel,A-Tier Region-level Aggregation at Site,3,active,3.0.0,3.0.0,,
siteLevelSet_bRegLevel,siteLevelSet,mmaSets,bRegLevel,B-Tier Region-level Aggregation at Site,4,active,3.0.0,3.0.0,,
siteLevelSet_muniLevel,siteLevelSet,mmaSets,muniLevel,Municipality-level Aggregation at Site,5,active,3.0.0,3.0.0,,
siteLevelSet_neighLevel,siteLevelSet,mmaSets,neighLevel,Neighbourhood-level Aggregation at Site,6,active,3.0.0,3.0.0,,
siteLevelSet_fnmiLevel,siteLevelSet,mmaSets,fnmiLevel,First Nation Territory/Métis Settlement-level Aggregation at Site,7,active,3.0.0,3.0.0,,
geneticUnitSet_cpWell,geneticUnitSet,unitSets,cpWell,Gene copies per well,30,active,3.0.0,3.0.0,,
geneticUnitSet_gcRx,geneticUnitSet,unitSets,gcRx,Gene copies per Reaction,31,active,3.0.0,3.0.0,,
geneticUnitSet_percRec,geneticUnitSet,unitSets,percRec,Percent recovery,32,active,3.0.0,3.0.0,,
polyRelSet_child,polyRelSet,mmaSets,child,Child relationship,1,active,3.0.0,3.0.0,,
polyRelSet_colocated,polyRelSet,mmaSets,colocated,Co-located relationship,2,active,3.0.0,3.0.0,,
polyRelSet_overlap,polyRelSet,mmaSets,overlap,Overlapping relationship,3,active,3.0.0,3.0.0,,
polyRelSet_neighbour,polyRelSet,mmaSets,neighbour,Neighbouring relationship,4,active,3.0.0,3.0.0,,
